Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
6452,Florida Power & Light Co,65042,Grove,FL,Indian River,1,Solar Photovoltaic,PV,,S,X,X,,,74.5,0.95,74.5,74.5,V,1,2022,1,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
5248,Dominion Energy Inc,65043,Dulles Solar and Storage,VA,Loudoun,DUSO,Solar Photovoltaic,PV,,S,X,X,,,100,0.95,100,100,L,12,2023,12,2023,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
5248,Dominion Energy Inc,65043,Dulles Solar and Storage,VA,Loudoun,DUST,Batteries,BA,,S,X,X,,,50,0.95,50,50,L,10,2023,10,2023,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
5248,Dominion Energy Inc,65044,Dry Bridge Storage,VA,Chesterfield,DBES,Batteries,BA,,S,X,X,,,20,0.95,20,20,L,12,2022,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,N,,
64457,"VCP, LLC d/b/a Verogy",65045,Emery Shute Solar One,ME,Waldo,VCP14,Solar Photovoltaic,PV,,S,X,X,,,1.4, ,1.4,1.4,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64457,"VCP, LLC d/b/a Verogy",65046,FedEx Middletown,CT,Middlesex,VCP15,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,P,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64458,"Enfield Solar One, LLC",65047,Enfield Solar One,CT,Hartford,VCP07,Solar Photovoltaic,PV,,S,X,X,,,4, ,4,4,P,12,2022,2,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64467,CG Pike Creek LLC,65049,Pike Creek Wind,IL,Logan,CPCW1,Onshore Wind Turbine,WT,,S,X,X,,,200,0.95,200,200,P,12,2024,12,2024,N,IPP Non-CHP,2,N,WND,,,,,,75,,,,,,,,,,,,
63467,Naturgy Candela DevCo LLC,65050,Mark Center Solar Project,OH,Defiance,MRC1,Solar Photovoltaic,PV,,S,X,X,MARKCENT 69 KV COOP,MARKCENT 69 KV COOP,110,0.9,110,110,T,6,2022,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64452,"EDF Renewables Development, Inc.",65051,Tracy Solar Energy Center,NY,Jefferson,TSEC,Solar Photovoltaic,PV,,S,X,X,,,119, ,119,119,L,11,2023,11,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64452,"EDF Renewables Development, Inc.",65052,Homer Solar Energy Center,NY,Cortland,HSEC,Solar Photovoltaic,PV,,S,X,X,,,90, ,90,90,L,11,2023,11,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64459,"Blythe Mesa Solar II, LLC",65053,Blythe Mesa Solar II,CA,Riverside,BMSES,Batteries,BA,,S,X,X,,,112, ,112,112,U,11,2022,11,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64459,"Blythe Mesa Solar II, LLC",65053,Blythe Mesa Solar II,CA,Riverside,IPBMS,Solar Photovoltaic,PV,,S,X,X,,,223.6, ,223.6,223.6,U,11,2022,11,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64470,"71CFR WHAM8 Solar, LLC",65054,71 Charlotte Furnace Rd Hybrid(CSG),MA,Plymouth,71CBA,Batteries,BA,,S,X,X,,,1, ,1,1,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64470,"71CFR WHAM8 Solar, LLC",65054,71 Charlotte Furnace Rd Hybrid(CSG),MA,Plymouth,71CPV,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64471,"77F2M WHAM8 Solar, LLC",65055,77 Farm to Market Rd Hybrid(CSG),MA,Plymouth,77FBA,Batteries,BA,,S,X,X,,,2.2, ,2.2,2.2,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64471,"77F2M WHAM8 Solar, LLC",65055,77 Farm to Market Rd Hybrid(CSG),MA,Plymouth,77FPV,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64472,"160TIH WHAM8 Solar, LLC",65056,160 Tihonet Rd Hybrid(CSG),MA,Plymouth,160BA,Batteries,BA,,S,X,X,,,3.3, ,3.3,3.3,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64472,"160TIH WHAM8 Solar, LLC",65056,160 Tihonet Rd Hybrid(CSG),MA,Plymouth,160PV,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64473,"299F2M WHAM8 Solar, LLC",65057,299 Farm to Market Rd Hybrid(CSG),MA,Plymouth,299BA,Batteries,BA,,S,X,X,,,2.3, ,2.3,2.3,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64473,"299F2M WHAM8 Solar, LLC",65057,299 Farm to Market Rd Hybrid(CSG),MA,Plymouth,299PV,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3,TS,12,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64474,Waiawa Solar Power LLC,65058,Waiawa Solar Power Hybrid,HI,Honolulu,WAIBA,Batteries,BA,,S,X,X,,,36, ,36,36,V,9,2022,9,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64474,Waiawa Solar Power LLC,65058,Waiawa Solar Power Hybrid,HI,Honolulu,WAIPV,Solar Photovoltaic,PV,,S,X,X,,,36, ,36,36,V,9,2022,9,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64476,"Hope Solar One, LLC",65060,Hope Solar One,RI,Providence,VCP02,Solar Photovoltaic,PV,,S,X,X,,,3.5, ,3.5,3.5,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64477,"Meriden Solar One, LLC",65061,Meriden Solar One,CT,New Haven,VCP08,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,P,12,2022,2,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64478,"Middletown Solar One, LLC",65062,Middletown Solar One,CT,Middlesex,VCP09,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64479,"Middletown Solar Two, LLC",65063,Middletown Solar Two,CT,Middlesex,VCP10,Solar Photovoltaic,PV,,S,X,X,,,1.9, ,1.9,1.9,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64480,"Millstone Solar One, LLC",65064,Millstone Solar One,NJ,Monmouth,VCP03,Solar Photovoltaic,PV,,S,X,X,,,2.8, ,2.8,2.8,P,12,2022,2,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64481,TC Solar RCE LLC,65065,TC Solar RCE,MN,Anoka,CGS,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,T,6,2022,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
14232,Otter Tail Power Co,65066,Hoot Lake Solar,MN,Otter Tail,1,Solar Photovoltaic,PV,,S,X,X,,,49.9,0.95,49.9,49.9,L,6,2022,3,2023,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
64484,ASA DeKalb NY Solar III LLC,65067,ASA DeKalb NY Solar III LLC,NY,St Lawrence,DEK3,Solar Photovoltaic,PV,,S,X,X,,,3.3,1,3.3,3.3,L,6,2022,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
9234,Indiana Municipal Power Agency,65068,Walkerton,IN,St Joseph,WALK,Solar Photovoltaic,PV,,S,X,X,,,1.1, ,1.1,0.8,U,6,2022,6,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,N,,
9234,Indiana Municipal Power Agency,65069,Linton,IN,Greene,LINT,Solar Photovoltaic,PV,,S,X,X,,,5.4, ,5.4,4.3,U,7,2022,7,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,N,,
60947,Tesla Inc.,65070,Austin TX GigaFactory,TX,Travis,A04,Solar Photovoltaic,PV,,S,X,X,,,1.9, ,1.9,1.9,P,12,2022,12,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65070,Austin TX GigaFactory,TX,Travis,B05,Solar Photovoltaic,PV,,S,X,X,,,1.9, ,1.9,1.9,P,12,2022,12,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65070,Austin TX GigaFactory,TX,Travis,B07,Solar Photovoltaic,PV,,S,X,X,,,1.9, ,1.9,1.9,P,12,2022,12,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65070,Austin TX GigaFactory,TX,Travis,C01,Solar Photovoltaic,PV,,S,X,X,,,1.9, ,1.9,1.9,P,12,2022,12,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65070,Austin TX GigaFactory,TX,Travis,C02,Solar Photovoltaic,PV,,S,X,X,,,1.9, ,1.9,1.9,P,12,2022,12,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65071,Buffalo NY GigaFactory,NY,Erie,PV1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,6,2022,6,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65072,Fremont CA AutoFactory,CA,Alameda,GA3,Solar Photovoltaic,PV,,S,X,X,,,1.3, ,1.3,1.3,U,6,2022,6,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65072,Fremont CA AutoFactory,CA,Alameda,GVSRS,Solar Photovoltaic,PV,,S,X,X,,,0.4, ,0.4,0.4,L,6,2022,6,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65072,Fremont CA AutoFactory,CA,Alameda,RF67,Solar Photovoltaic,PV,,S,X,X,,,0.3, ,0.3,0.3,U,6,2022,6,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65072,Fremont CA AutoFactory,CA,Alameda,STAMP,Solar Photovoltaic,PV,,S,X,X,,,1.2,1.2,1.2,1.2,U,6,2022,6,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65072,Fremont CA AutoFactory,CA,Alameda,VSRS,Solar Photovoltaic,PV,,S,X,X,,,0.4, ,0.4,0.4,L,6,2022,6,2022,N,Industrial Non-CHP,6,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65073,Berrenda Mesa Water District,CA,Kern,PV1,Solar Photovoltaic,PV,,S,X,X,,,6.5, ,6.5,6.5,U,1,2023,1,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64482,Everson Garden LLC,65075,Everson Garden,MN,Waseca,CGS,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,TS,4,2022,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62842,"Lightsource Renewable Energy Asset Management, LLC",65076,Bair,PA,York,PACT1,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,U,7,2022,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62842,"Lightsource Renewable Energy Asset Management, LLC",65077,Hokes 1,PA,York,PACT2,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,U,6,2022,9,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62842,"Lightsource Renewable Energy Asset Management, LLC",65078,Liberty,PA,Montour,PACT3,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,L,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62842,"Lightsource Renewable Energy Asset Management, LLC",65079,East Chili,PA,Northumberland,PACT4,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,L,9,2022,9,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62842,"Lightsource Renewable Energy Asset Management, LLC",65080,Walker,PA,Juniata,PACT5,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,L,12,2022,8,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62842,"Lightsource Renewable Energy Asset Management, LLC",65081,Penn,PA,Snyder,PACT6,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,L,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62842,"Lightsource Renewable Energy Asset Management, LLC",65082,Hokes 2,PA,York,PACT8,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,U,7,2022,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
9234,Indiana Municipal Power Agency,65086,Bremen,IN,Marshall,BREM,Solar Photovoltaic,PV,,S,X,X,,,6.8, ,6.8,5.4,U,7,2022,8,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,N,N,N,,
60025,Greenbacker Renewable Energy Corporation,65087,Shamrock Solar LLC,WI,Jackson,554,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3,TS,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60025,Greenbacker Renewable Energy Corporation,65088,Stromland Solar,WI,Buffalo,510,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3,TS,2,2022,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63991,"DG New York CS, LLC",65090,Cortlandville III Solar CSG,NY,Cortland,CORT3,Solar Photovoltaic,PV,,S,X,X,,,5,1,5,5,V,4,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
60025,Greenbacker Renewable Energy Corporation,65091,IGS KSBD,CA,San Bernardino,293,Solar Photovoltaic,PV,,S,X,X,,,4.3, ,4.3,4.3,TS,11,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60025,Greenbacker Renewable Energy Corporation,65094,Jackson Legler Solar 1 LLC,NJ,Ocean,314,Solar Photovoltaic,PV,,S,X,X,,,2.9, ,2.9,2.9,V,11,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64510,MN CSG 2019-53 LLC,65100,Eikmeier CSG,MN,Stearns,EIKMR,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,T,9,2022,7,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64511,MN CSG 2019-21 LLC,65101,Hultman CSG,MN,Chisago,HLTMN,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,T,4,2022,7,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64512,MN CSG 2019-41 LLC,65102,Lindgren 1 CSG,MN,Chisago,LNDGR,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,T,4,2022,7,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64493,Jicarilla Solar 2 LLC,65103,Jicarilla Solar 2,NM,Rio Arriba,JICS2,Solar Photovoltaic,PV,,S,X,X,,,50,0.95,50,50,U,9,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62856,"Forefront Power, LLC",65104,CA - DGS RFP - RJ Donovan State Prison,CA,San Bernardino,15111,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,U,2,2022,5,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62856,"Forefront Power, LLC",65105,CA-DGS-California Correctional Inst,CA,Kern,15111,Solar Photovoltaic,PV,,S,X,X,,,4, ,4,4,U,1,2022,5,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64504,"Phobos Solar, LLC",65106,"Phobos Solar, LLC",NC,Nash,PGR33,Solar Photovoltaic,PV,,S,X,X,,,78.8,0.95,78.8,78.8,U,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
64505,"Cabin Creek Solar, LLC",65107,"Cabin Creek Solar, LLC",NC,Montgomery,PGR34,Solar Photovoltaic,PV,,S,X,X,,,70.2,0.95,70.2,70.2,U,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
64457,"VCP, LLC d/b/a Verogy",65108,Moodus Solar One,CT,Middlesex,VCP17,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64507,"North Haven Solar One, LLC",65109,North Haven Solar One,CT,New Haven,VCP11,Solar Photovoltaic,PV,,S,X,X,,,1.6, ,1.6,1.6,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64500,"Norridgewock River Road Solar, LLC",65112,River Road,ME,Somerset,RIV,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,V,11,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64420,"196TRE WHAM8 Solar, LLC",65114,196 Tremont St(CSG),MA,Plymouth,196BA,Batteries,BA,,S,X,X,,,1.5, ,1.5,1.5,TS,11,2021,4,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64420,"196TRE WHAM8 Solar, LLC",65114,196 Tremont St(CSG),MA,Plymouth,196PV,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5,TS,11,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64509,MN CSG 2019-23 LLC,65115,Eichten 3 CSG,MN,Chisago,ECHT3,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,U,4,2022,7,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,65121,NY8 - Grissom Solar,NY,Montgomery,GEN1,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,V,1,2022,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
61944,Goldman Sachs Renewable Power Group,65123,NY8 - Janis Solar,NY,Cortland,GEN1,Solar Photovoltaic,PV,,S,X,X,,,20,1,20,20,U,3,2022,5,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
61944,Goldman Sachs Renewable Power Group,65124,NY8 - Regan Solar,NY,Montgomery,GEN1,Solar Photovoltaic,PV,,S,X,X,,,20,1,20,20,V,12,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
61944,Goldman Sachs Renewable Power Group,65125,NY8 - Puckett Solar,NY,Broome,GEN1,Solar Photovoltaic,PV,,S,X,X,,,20,1,20,20,V,2,2022,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
3046,Duke Energy Progress - (NC),65126,Riverside BESS,NC,Buncombe,ES1,Batteries,BA,,S,X,X,,,5, ,5,5,P,12,2022,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
64496,"Atlanta Farms Solar Project, LLC",65128,Atlanta Farms Solar,OH,Pickaway,43164,Solar Photovoltaic,PV,,S,X,X,,,199.6, ,199.6,199.6,P,9,2023,9,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,65132,University of the Pacific,CA,San Joaquin,PV1,Solar Photovoltaic,PV,,S,X,X,,,4.5, ,4.5,4.5,U,8,2022,8,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60025,Greenbacker Renewable Energy Corporation,65135,"ER Bone Hill Solar, LLC",VT,Washington,288,Solar Photovoltaic,PV,,S,X,X,,,1.2, ,1.2,1.2,V,12,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64514,"Royalston Solar One, LLC",65136,Royalston Solar One,MA,Worcester,VCP04,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64514,"Royalston Solar One, LLC",65136,Royalston Solar One,MA,Worcester,VCPS1,Batteries,BA,,S,X,X,,,2.5, ,2.5,2.5,P,12,2023,12,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64515,"Waterbury Solar One, LLC",65137,Waterbury Solar One,CT,New Haven,VCP12,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64457,"VCP, LLC d/b/a Verogy",65138,Spencer Drive Solar One,ME,York,VCP18,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64457,"VCP, LLC d/b/a Verogy",65139,Woodstock Solar One,CT,Windham,VCP19,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64513,RE Crimson LLC,65140,Crimson,CA,Riverside,SWSH1,Batteries,BA,,J,X,X,,,200, ,200,200,U,8,2022,8,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64513,RE Crimson LLC,65140,Crimson,CA,Riverside,SWSH2,Batteries,BA,,J,X,X,,,150, ,150,150,U,10,2022,10,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61222,174 Power Global Corp.,65141,Boulder Solar III LLC,NV,Clark,BS301,Solar Photovoltaic,PV,,S,X,X,,,127.9, ,127.9,127.9,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61222,174 Power Global Corp.,65141,Boulder Solar III LLC,NV,Clark,BS3ES,Batteries,BA,,J,X,X,,,58, ,58,58,P,12,2023,12,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
59254,NuGen Capital Management,65142,Bristol Landfill Solar,RI,Bristol,BL1,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,L,4,2022,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64518,"Deer Wood Energy, LLC",65144,"Deer Wood Energy, LLC",VA,Buckingham,ENX11,Solar Photovoltaic,PV,,S,X,X,32412533,,50,0.95,50,50,P,4,2025,4,2025,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
64519,"Deer Wood Storage, LLC",65145,"Deer Wood Storage, LLC",VA,Buckingham,ENX12,Batteries,BA,,S,X,X,32412533,,30,0.95,30,30,P,4,2025,4,2025,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,N,,
64522,"CAA CT Solar One, LLC",65146,CT Airport Authority Solar One,CT,Hartford,VCP16,Solar Photovoltaic,PV,,S,X,X,,,4, ,4,4,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64523,"Deptford Solar One, LLC",65147,Deptford Solar One,NJ,Gloucester,VCP01,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3,P,12,2022,2,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64457,"VCP, LLC d/b/a Verogy",65148,Dollar Tree Solar One,CT,Hartford,VCP13,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,P,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64524,"East Windsor Solar Two, LLC",65149,East Windsor Solar Two,CT,Hartford,VCP05,Solar Photovoltaic,PV,,S,X,X,,,4, ,4,4,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64525,"Ellington Solar One, LLC",65150,Ellington Solar One,CT,Tolland,VCP06,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64520,"Energix Aditya, LLC",65151,"Energix Aditya, LLC",VA,Louisa,ENX13,Solar Photovoltaic,PV,,S,X,X,34886807,,11.5,0.95,11.5,11.5,L,4,2023,4,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
56769,Consolidated Edison Development Inc.,65153,UMass PV Lot 49,MA,Hampshire,U49PV,Solar Photovoltaic,PV,,S,X,X,,,0.8,1,0.9,0.5,V,2,2022,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
56769,Consolidated Edison Development Inc.,65154,UMass PV Lot 22,MA,Hampshire,U22ES,Batteries,BA,,S,X,X,,,2,1,2,1.2,V,2,2022,2,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
56769,Consolidated Edison Development Inc.,65154,UMass PV Lot 22,MA,Hampshire,U22PV,Solar Photovoltaic,PV,,S,X,X,,,2.1,1,2.1,1.2,V,2,2022,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64526,ASA DeKalb NY Solar II LLC,65155,ASA DeKalb NY Solar II LLC,NY,St Lawrence,DEK2,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3,L,6,2022,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64527,ASA DeKalb NY Solar I LLC,65156,ASA DeKalb NY Solar I LLC,NY,St Lawrence,DEK1,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,L,6,2022,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
